note_id,xsec_token,type,title,content,like_count,collect_count,share_count,comment_count,publish_time,category
66e9b364000000002603e930,ABP78-BhUZPTyQzN5HkprILUl2OsrCj8W0iGN30fTP4ec=,video,中秋歌会，在北大 ,未名湖畔秋意浓，弦歌雅韵此时同。华灯初上，乐声悠扬，音你而美，音你相聚，共唱团圆，歌颂明月，唱响中秋。 	 拍摄：吴涵月、张诗亭、黄莉斐 剪辑：蔡宜伶 	 #北京大学[话题]# #北大[话题]# #小红书高校YOUNG计划[话题]# @校园薯,174,16,10,7,2024-09-18 07:00:43,美景照片类
66e98f07000000000c01895f,ABP78-BhUZPTyQzN5HkprILRK9mwlMW0L3ZcXJ_EJlK58=,video,沉浸式体验北大未名湖过中秋🥮,但愿人长久，千里共婵娟。小北在未名湖畔，祝屏幕前的你中秋快乐！ 拍摄&剪辑：安久 #北京大学[话题]#  #北大[话题]#  #中秋[话题]#  #中秋节[话题]#  #中秋去哪儿玩[话题]#,472,49,43,18,2024-09-17 22:15:35,美景照片类
66e8ec0300000000270009ff,ABhTtH7IJFNbvFrjDxiYdfwf398zHxlGe9P1I2H7315Yc=,video,中秋燕园韵 ,中秋燕园明月光， 博雅满月映辉长。 未名湖边人驻足， 静园歌会韵悠扬。 拍摄：于晨浩，黄喆，丁承叶，毛渤淳 剪辑：于晨浩 	 #北京大学[话题]# #北大[话题]# #中秋快乐[话题]#@校园薯,469,51,23,33,2024-09-17 20:01:24,美景照片类
66e90de40000000025030c4d,ABP78-BhUZPTyQzN5HkprILX3Tjzkrd2YJCGOewScQQlc=,normal,在北大，和你一起看月亮,中天一轮满，秋野万里香 此夜中秋月，清光十万家 长夏逝去，秋意悄浓 转眼间，九月已经过半 中秋佳节如约而至 欢歌笑语划破寒空长夜 初满明月下，漫天银辉里 燕园又庆好时节 今夕往日，北大月圆时分 邀你共赏 	 责编:沈嘉欣 来源:北京大学公众号 	 #北京大学[话题]# #北大[话题]# #月光所照皆是故乡[话题]# @校园薯,5302,516,130,228,2024-09-17 13:04:36,美景照片类
66e831610000000025032e96,ABhTtH7IJFNbvFrjDxiYdfwT6o9D3Z30zdW1EEb22PvkE=,video,北京大学祝您中秋快乐！,北京大学祝您和家人中秋快乐，阖家安康！ 	 视频制作：李涛 	 #北京大学[话题]# #北大[话题]# #中秋节[话题]#,386,26,11,35,2024-09-17 08:01:31,节庆美食类
66e5abdc00000000250306c3,ABb45jeNBkG4TMK7WRP0lA6FAeXi36F0PHczcj1TET2AM=,normal,谁能拒绝一块来自pku的月饼！,🌕中秋将至，燕园的每一个食堂都做好了准备！ 绿豆蓉、紫薯香芋、生椰拿铁、奶油提子、凤梨、黑桑葚…… 丰富的口味和多巴胺配色简直让人欲罢不能[哇R] 速速来和小北get同款吧✌︎' ֊' 	 拍摄：安久 制作：沈嘉欣 	 #北大[话题]# #北京大学[话题]# #中秋节月饼[话题]# #月饼[话题]# #中秋的仪式感拉满了[话题]# @校园薯,1286,103,51,92,2024-09-15 10:01:39,节庆美食类
66e42156000000001e018d01,ABjT73DOgVMD130yo3IT4ouqN1qjpHtygBDhr8NPnopYM=,video,北京大学“弘扬科学家、教育家精神暨院士践行‘四个表率’专题展览”日前在第二教学楼,北京大学“弘扬科学家、教育家精神暨院士践行‘四个表率’专题展览”日前在第二教学楼开展。此次单人展出156位，单人展板中包含历史照片837张、语录229条，展现了科学家、教育家们服务国家的赤诚之心、学科创建的敢为人先、师道传承的无私奉献、知识传播的育人热情。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  @校园薯,107,9,5,6,2024-09-13 20:26:13,学生生活类
66e41ff80000000012010e2f,ABjT73DOgVMD130yo3IT4oumPTmyM10qqTA-OhIX9L6EI=,video,新学期，新气象，北京大学开学啦！,北京大学秋季学期迎来开学第一周，教学工作有序开展，同学们活力满满，积极参与到课堂学习中。向下扎根，向上生长，祝全体师生开学快乐～ 	 拍摄：周子群、赵海涵 剪辑：周子群 	 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学[话题]#  #新学期新开始[话题]#  @校园薯,480,64,15,24,2024-09-13 19:20:24,学生生活类
66e41f9d000000000c019000,ABjT73DOgVMD130yo3IT4ouu0JQyoeIJUjseL_cFOmaa8=,video,国际交换生“开学第一课”暨迎新会,北京大学国际合作部举办2024年秋季学期国际交换生“开学第一课”暨迎新会，热情迎接来自5大洲、50余个国家、100余所国际院校的460余名国际学生。此次活动旨在帮助国际交换生更好地了解北大，了解中国，融入校园生活。 视频制作：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#   #国际交换生[话题]#  @校园薯,91,10,3,3,2024-09-13 19:18:53,学生生活类
66e0ea15000000001e01a86a,ABLO9jSVOQB-THxIUkyVB3_iwPb2zGZxDeETYLelf6VhA=,video,师者北大 | 葛云松：理论是灰色的，但生命之树常青,师者北大 | 葛云松：理论是灰色的，但生命之树常青 “理论是灰色的，但生命之树常青。”葛云松在教学实践中不断探索、改革本科民法基础课的教学方法，引导学生通过判例和论著的阅读、案例作业、课堂讨论以及开卷的案例分析试题等方式，形成对法律问题、对法学概念与理论的综合、深入和批判性的理解。2012年，他与其他老师共同开设的课程 “民法案例研习”是迄今为止国内最有影响的同类课程之一。今天，让我们一起走进北京大学首届教学成就奖获得者、法学院教授葛云松。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #教学奖[话题]#  @校园薯,192,53,19,3,2024-09-11 09:53:40,教学类
66e0e91a000000001201334a,ABLO9jSVOQB-THxIUkyVB3_mIsvEomqzjq-AEsupAxSQk=,video,“久久公益节”在北京大学城市与环境学院举办~,“久久公益节”在北京大学城市与环境学院举办~ 在活动中，根据#张桂梅 事迹改编的电视剧#《山花烂漫时》 主创#宋佳 等人来到现场与北大同学面对面交流！ 直击活动现场，聆听宋佳专访，快和小北一起了解台前幕后的制作故事吧～ 视频拍摄：周子群、邝尹慧、刘天逸、张祺祺 视频剪辑：张祺祺 部分素材来源：《山花烂漫时》官方微博、央视频、人民日报 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #山花烂漫时[话题]#  #张桂梅校长[话题]#  #宋佳[话题]#  @校园薯,121,15,2,3,2024-09-11 08:49:30,学生生活类
66e05141000000000c0186d1,ABLO9jSVOQB-THxIUkyVB3_l2AGx_9_wdO8Zzb5F11GOg=,video,今日份教师节祝福已送达，请查收！,快来看看北大学生们想对亲爱的老师们说上哪些心里话呢？ 拍摄：周子群、赵海涵 剪辑：方禹琪 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #教师节[话题]#  #第40个教师节[话题]#  @校园薯,126,8,2,4,2024-09-10 22:01:37,学生生活类
66e02e060000000012013e24,ABLO9jSVOQB-THxIUkyVB3_ox96WCEJmQj41dSNRlKLMw=,video,夜晚博雅塔璀璨的灯光，是送给辛勤耕耘的老师们“最浪漫的礼物”,夜晚博雅塔璀璨的灯光，是送给辛勤耕耘的老师们“最浪漫的礼物” 为庆祝全国第40个教师节，北京大学党委教师工作部、人事部、总务部、党委宣传部联合打造“为教师亮灯”活动。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #博雅塔[话题]#  #教师节[话题]#  #第40个教师节[话题]#  @校园薯,275,34,11,7,2024-09-10 19:31:19,学生生活类
66dfb4e4000000002603c284,ABHderZ6mfJp26Ppk_5jfA4pezyjKyjnIIXBQqJzhm5o0=,normal,北大教学最高奖！祝贺9位教授！,今天，是第40个教师节 在北大，有这样一群教师 他们以科研的灯光照亮学术的前路 以智慧的火种点燃了思想的火炬 在教学的田野上辛勤播种 以育人的甘露滋润了求知的心田 是时代的炬火，是未来的筑梦人 今天，一起将目光投向 2024年北京大学教学成就奖教学卓越奖获得者 在这个属于他们的节日里 以最诚挚的祝福和最深的感念 向千千万万像他们一样的伟大的人民教师 致以最崇高的敬意 #北京大学[话题]# #小红书高校YOUNG计划[话题]# #燕园[话题]# #教学奖[话题]# @校园薯,139,10,6,4,2024-09-10 10:54:28,教学类
66df9585000000000c0193bc,ABHderZ6mfJp26Ppk_5jfA4g5Lz9-qc9NMXyMGDq0gBdg=,video,弘扬教育家精神 加强教师队伍建设——北京大学热烈庆祝全国第40个教师节,弘扬教育家精神 加强教师队伍建设——北京大学热烈庆祝全国第40个教师节 新时代以来，北大教师始终不忘初心，牢记使命，将教育家精神与北大“爱国、进步、民主、科学”的光荣传统相结合，奋战在教学科研前沿，为培养德智体美劳全面发展的社会主义建设者和接班人、推动高水平科技自立自强、建设中华民族现代文明作出了重要贡献。今天是全国第40个教师节，祝愿所有教职工节日快乐！ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #教师节[话题]#  #第40个教师节[话题]#  @校园薯,137,64,53,3,2024-09-10 08:40:38,教学类
66de864800000000120114fb,ABqo58mK7YFlJQJFxjS4rAmT4KV9EhMmO-aiSDIEBV9Zg=,video,师者北大 | 白建军：为师者，当寝食难安,作为师者，他用认真授课致敬学生，其幽默通俗却又条理分明的授课风格广受学生欢迎；作为学者，他以交叉学科思维反哺研究，其深耕法学实证分析的学术成果开国内先河。他在北大执教三十余年，曾经创下千余名学生“抢课”的记录，他的几百学生的大课评估结果为97.14分，他说：“这是北大给我的最高奖赏”。他就是2020年教学成就奖获得者、法学院教授白建军。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #教师奖[话题]#  @校园薯,110,23,6,3,2024-09-09 17:23:01,教学类
66de86bc0000000012011d24,ABqo58mK7YFlJQJFxjS4rAmVL6mzw6kpyt0hT2DCnU5oM=,video,北京大学2024年教师节庆祝大会召开,9月6日下午，在第40个教师节来临之际，北京大学在英杰交流中心举行2024年教师节庆祝大会，深入学习贯彻党的二十届三中全会精神和习近平总书记关于教师队伍建设的重要指示精神，表彰在教书育人各方面工作中取得突出成绩的先进集体和优秀个人。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #教师节[话题]#  @校园薯,108,20,2,4,2024-09-09 14:25:15,学生生活类
66de84ba000000000c018762,ABqo58mK7YFlJQJFxjS4rAmYo576XcDyb4NqQ98_ETDwE=,video,谢冕教授寄语北大新生~,《永远的校园》作者、中国当代文学研究会副会长、北京大学中国语言文学系教授谢冕为北大新生们录制了祝福视频。他祝贺同学们来到北大，并深情寄语道：“北大是一本书，是一本永远也学习不完的书。”,91,16,6,6,2024-09-09 13:16:42,学生生活类
66dd7e74000000000c01a03c,AB729dvcBECD5arVMifOX4U4PZVXnPWKyk3UaCadJgdY0=,video,《荒野机器人》进北大,9月5日晚，导演克里斯·桑德斯携梦工场新片《荒野机器人》走进北大，并与嘉宾何怀宏、丁宁，主持人鲁豫，以及北大师生进行映后交流。让我们一起聆听回响荒野的生命之歌！ 视频来源：北大团委 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #荒野机器人[话题]#  @校园薯,155,18,14,12,2024-09-08 19:34:09,学生生活类
66dd7d4b000000000c018829,AB729dvcBECD5arVMifOX4Ux1Le4W7xlfjhxTJbByrNSA=,video,奥运冠军马龙、潘展乐、陈梦、冯雨与北大师生们深情合唱《我和我的祖国》！,奥运冠军马龙、潘展乐、陈梦、冯雨与北大师生们深情合唱《我和我的祖国》！ 视频制作：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #奥运冠军[话题]#  #马龙[话题]#  #陈梦[话题]#  #潘展乐[话题]#  #冯雨[话题]#  #开学第一跑[话题]#  @校园薯,204,23,10,12,2024-09-08 18:32:43,运动健康类
66dd1746000000000c018355,AB729dvcBECD5arVMifOX4U2J2pCR_SLMjOFnzV5Zdwow=,video,奥运冠军助力“开学第一跑”，北大学生倍受鼓舞!,奥运冠军助力“开学第一跑”，北大学生倍受鼓舞! 视频来源：央视体育 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学第一跑[话题]#  #马龙[话题]#  #陈梦[话题]#  #潘展乐[话题]#  #冯雨[话题]#  @校园薯,469,69,20,41,2024-09-08 11:17:26,运动健康类
66dc8a6d000000000c019a6c,AB7mbB9GuRAILFTwMDZ2Hwxg4Udy5i-lMdtT6RPccyr0k=,video,北大师生和你聊超燃“新生第一跑”！,拍摄：罗榆姗、毛渤淳 采访：李姗姗、郭楚媛、张祺祺 剪辑：张祺祺 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #新生第一跑[话题]#  #马龙[话题]#  #陈梦[话题]#  #潘展乐[话题]#  #冯雨[话题]#  @校园薯,303,29,9,9,2024-09-08 01:16:29,学生生活类
66dc898c000000000c01934f,AB7mbB9GuRAILFTwMDZ2HwxphDJUHNSa8ZQoT3swGBvLE=,video,北京大学到底有谁在啊？,今晚，马龙、潘展乐、陈梦、冯雨四位奥运冠军现身北大，为北大学子们送上开学寄语！并与大家一同热身、互动，共同开启“开学第一跑”！ 拍摄：罗榆姗、毛渤淳 剪辑：罗榆姗 	 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学第一跑[话题]#  #马龙[话题]#  #陈梦[话题]#  #潘展乐[话题]#  #冯雨[话题]#  @校园薯,1731,225,78,93,2024-09-08 01:12:44,运动健康类
66dc716f000000001e0182fd,AB7mbB9GuRAILFTwMDZ2Hwxs_CxOSnSgxwc32smewN614=,video,今夜，奥运冠军马龙、陈梦、潘展乐、冯雨现身北京大学五四操场，和北大新生共同开启“,今夜，奥运冠军马龙、陈梦、潘展乐、冯雨现身北京大学五四操场，和北大新生共同开启“开学第一跑”！一起来听听北大同学们对他们的深情表白！ 拍摄/采访：罗榆姗、李姗姗；剪辑：毛渤淳 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #马龙[话题]#  #陈梦[话题]#  #潘展乐[话题]#  #冯雨[话题]#  #开学第一跑[话题]#  @校园薯,2093,298,119,278,2024-09-07 23:29:51,运动健康类
66dc6d2c0000000012011104,AB7mbB9GuRAILFTwMDZ2HwxqA1hBFwWAh88kwPjynKn5w=,video,北京大学举行“开学第一跑”活动,四位巴黎奥运会冠军马龙、陈梦、潘展乐、冯雨，同北大师生共同开跑。北大新生们用奔跑的姿态，迎接大学新生活。精彩现场，先睹为快！ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学季活动[话题]#  #开学第一跑[话题]#  @校园薯#马龙[话题]# #陈梦[话题]# #潘展乐[话题]# #冯雨[话题]#,10000,1568,441,247,2024-09-07 23:11:40,运动健康类
66dc3b8b000000000c01a0e3,AB7mbB9GuRAILFTwMDZ2HwxuXCw9JieAcYRylHuAW2hsA=,video,北京雨燕的家书第一集《归家》,2024年中非合作论坛北京峰会9月4日至6日在北京举行。与此同时，北京雨燕正在以平均迁移134公里/天的速度，迁徙前往海拔约1000米的第二故乡——南非高原。作为每年穿梭在中非之间的候鸟，它坚毅、勇敢、堪称中非友谊的空中信使。表达人与自然和谐共生以及建设人类命运共同体的美好愿景。来自肯尼亚的北京大学留学生肯尼斯，也和北京雨燕一样，正要踏上归家的旅程…… 视频来源：北京广播电视台 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  @校园薯,99,30,15,6,2024-09-07 20:40:14,学生生活类
66dc45830000000027001b45,AB7mbB9GuRAILFTwMDZ2Hwxhu9AwKIfXKc9qDM6en_Zf4=,normal,什么？！奥运冠军来北大啦！👀👏,今夜，五四操场上不仅有北大新生们的光彩，还有奥运冠军的光芒！是的，你没听错，奥运冠军们来啦，他们和2024级的北大新同学一起，以青春的名义，共同开启这场激动人心的北大开学第一跑！戳图，看看你能认出几个奥运冠军[派对R] #让青春沸腾[话题]# #青春都在体育这本书里[话题]# #北京大学[话题]# #小红书高校YOUNG计划[话题]# #燕园[话题]# #奥运冠军[话题]##马龙[话题]# #陈梦[话题]# #潘展乐[话题]# #冯雨[话题]#,4138,279,483,351,2024-09-07 20:22:27,运动健康类
66dc3b26000000001e019bf6,AB7mbB9GuRAILFTwMDZ2Hwxs2SeA-66ZIrq9Kjfu0Ef3c=,video,一起回顾开学典礼现场，看看同学们都留下了哪些难忘瞬间！,一起回顾开学典礼现场，看看同学们都留下了哪些难忘瞬间！ 拍摄：毛渤淳 于晨浩 罗榆姗 剪辑：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,292,48,12,24,2024-09-07 19:38:14,学生生活类
66dac81300000000120106b2,AB4U7DKBqkYI_EBVH4lOahtKteAYuxX2nbL24JOY80O8o=,video,二十四节气之白露 ,水土湿气凝而为露，秋属金，金色白，故曰“白露”。所谓“露从今夜白，月是故乡明”，月明清漏，来到燕园的萌新们，第一次离家，举头遥望，是否忆起了家乡那片月呢？愿明媚的燕园秋色抚慰想念、安放情感。鱼乐鸟栖，幽径百草，渐知秋美。 视频制作：王鹏；文字：钟润文 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #节气[话题]#  #白露[话题]#  @校园薯,183,30,14,8,2024-09-07 08:01:36,学生生活类
66dac6ed000000000c01bd65,AB4U7DKBqkYI_EBVH4lOahtF0fOmMMUKZCcjmgM-fIKns=,video,北大师兄师姐带来歌曲《时光洪流》，祝福新燕们在时光的洪流中，追逐希望，不断前行！,北大师兄师姐带来歌曲《时光洪流》，祝福新燕们在时光的洪流中，追逐希望，不断前行！ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,1182,280,123,62,2024-09-06 18:10:08,学生生活类
66dac2990000000012013262,AB4U7DKBqkYI_EBVH4lOahtIeyHs7xnxJd4xr1CqL3ENM=,video,来自北京大学附属幼儿园的师生们，带来精彩的暖场节目《梦想快出发》，活泼灵动，充满,来自北京大学附属幼儿园的师生们，带来精彩的暖场节目《梦想快出发》，活泼灵动，充满童真~ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,443,79,56,14,2024-09-06 17:51:31,运动健康类
66dac212000000001e01b88d,AB4U7DKBqkYI_EBVH4lOahtOr3qAU89ly9Bm8Oj84uNH0=,video,开学典礼暖场环节，学长学姐带来歌曲《可能》，唱响青春的暖意~,开学典礼暖场环节，学长学姐带来歌曲《可能》，唱响青春的暖意~ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,15000,5141,3268,1043,2024-09-06 17:49:22,学生生活类
66dac02e000000000c018aea,AB4U7DKBqkYI_EBVH4lOahtJCrxkBw_H-b5XTm4LddOnU=,video,北京大学交响乐团恢弘演绎《红旗颂》，助力新燕启航！,北京大学交响乐团恢弘演绎《红旗颂》，助力新燕启航！ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,170,29,24,10,2024-09-06 17:41:14,艺术文化类
66dac656000000001e01a910,AB4U7DKBqkYI_EBVH4lOahtKQ7NSSfjgAi0eSQE7e1-44=,video,北大中国语言文学系本科生新生代表陈鹏宇发言：北大精神的传承，不仅是知识的传递，更,北大中国语言文学系本科生新生代表陈鹏宇发言：北大精神的传承，不仅是知识的传递，更是责任与使命的延续。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,3785,877,392,153,2024-09-06 17:07:34,学生生活类
66dac61a000000001e01a2e5,AB4U7DKBqkYI_EBVH4lOahtPb33qMfd1dpNgSS3bBIjtE=,video,北大第一医院博士生新生代表杨琦：让北大医学成为一盏明灯，照亮更多人的生命之路。,北大第一医院博士生新生代表杨琦：让北大医学成为一盏明灯，照亮更多人的生命之路。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,1375,252,154,37,2024-09-06 17:06:34,学生生活类
66dac17600000000120114bd,AB4U7DKBqkYI_EBVH4lOahtMRzj2LqSqQLfkqqXGlPIes=,video,北京大学2024年开学典礼暖场环节，北大学子深情献唱《声声慢》,北京大学2024年开学典礼暖场环节，北大学子深情献唱《声声慢》 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,20000,4319,2085,583,2024-09-06 16:46:46,学生生活类
66dabdf2000000001e018e08,AB4U7DKBqkYI_EBVH4lOahtDgd0YbYH_qx_FGeedT0svQ=,video,佩戴上这枚沉甸甸的北大校徽，同学们便与这永远的校园血脉相连，“北京大学”四个字，,佩戴上这枚沉甸甸的北大校徽，同学们便与这永远的校园血脉相连，“北京大学”四个字，将成为大家一生的印记。 拍摄：毛渤淳 于晨浩 罗榆姗 李姗姗 剪辑：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,2248,648,284,77,2024-09-06 16:31:46,学生生活类
66dabd56000000000c01824d,AB4U7DKBqkYI_EBVH4lOahtMC7wPyqxeoL-FuWs_QZZTU=,video,裴坚教授寄语新生：处理好挫折，就能迎来“柳暗花明又一春”。,裴坚教授寄语新生：处理好挫折，就能迎来“柳暗花明又一春”。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,2393,1296,333,39,2024-09-06 16:29:10,学生生活类
66dab5c60000000012012bc4,AB4U7DKBqkYI_EBVH4lOahtP8RyGK7cbjP7wy7_DW-OvE=,video,化学与分子工程学院裴坚教授寄语新生,“在北大，如果只是听听课，做作业，却没有听几场顶级讲座，没有旁听几门感兴趣的课程，没有去和老师进行几场深刻的、思想碰撞的交流，就等于没有上过北大。” #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,658,262,120,12,2024-09-06 15:56:54,学生生活类
66dab141000000001e01921b,AB4U7DKBqkYI_EBVH4lOahtE9-l2j2GZFl83RD8G8doCQ=,video,开学典礼暖场环节，学姐为学弟学妹献上歌曲《世界那么大》~,开学典礼暖场环节，学姐为学弟学妹献上歌曲《世界那么大》~ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学典礼[话题]#  @校园薯,5371,1688,352,141,2024-09-06 15:37:37,学生生活类
66daad2b0000000012011b41,AB4U7DKBqkYI_EBVH4lOahtLgEM4cbfiFnF7Cm8GZ4sz4=,video,直击2024年开学典礼现场，和北大萌新们即刻出发，乘风翱翔！,直击2024年开学典礼现场，和北大萌新们即刻出发，乘风翱翔！ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学[话题]#  #开学典礼[话题]#  @校园薯,614,120,98,30,2024-09-06 15:20:11,学生生活类
66da868c000000000c0194dd,AB4U7DKBqkYI_EBVH4lOahtHmOHB0eSho31oxy_ioIlXE=,video,北大教工合唱团及学生合唱团共同演绎《不忘初心》,北大教工合唱团及学生合唱团共同演绎《不忘初心》 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #合唱团[话题]#  #开学典礼[话题]#  @校园薯,268,44,15,8,2024-09-06 12:35:24,学生生活类
66da861b000000001e0189e4,AB4U7DKBqkYI_EBVH4lOahtD65-lrk2IN4v6_KehRavGA=,video,北京大学2024年开学典礼上风雷街舞社的成员们热力全开~,北京大学2024年开学典礼上风雷街舞社的成员们热力全开~ 一首《爱你是我的自由》恣意青春，点燃全场！ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #街舞社[话题]#  #开学典礼[话题]#  @校园薯,344,43,46,21,2024-09-06 12:33:31,运动健康类
66da49e4000000000c01bc66,AB4U7DKBqkYI_EBVH4lOahtFuk_TW-ms7PwjEC3UkygGk=,video,北大萌新们的专属开学记忆~,9月6日，北京大学举行2024年开学典礼，让我们一起重温从新生报到开始，北大萌新们的专属开学记忆吧！欢迎你们，新同学！ #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #新生报到[话题]#  #开学典礼[话题]#  @校园薯,225,65,20,5,2024-09-06 08:16:36,学生生活类
66d96ce2000000000c01992b,ABzh3LCEwowz7Q0twYu678UbCGkgFd1nYIOT4LtlirGwA=,video,师者北大｜张卫光：唯有创新方能立于不败之地,师者北大｜张卫光：唯有创新方能立于不败之地 他说，“医学面对的是人。学医，要先学做人。”从教以来，他秉持着厚道与医者仁心，以精益求精、严谨细致的教育精神，将人体解剖学课程与“有温度、有深度”的育人观传递给一届又一届的北医学子。他就是2018年北京大学教学卓越奖获得者、北大基础医学院的张卫光老师。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #教学奖[话题]#  @校园薯,63,14,5,5,2024-09-05 19:33:01,教学类
66d96c70000000001201338e,ABzh3LCEwowz7Q0twYu678UTFIwwP2ma340p5IjcUCxfs=,video,迈入北大之后，我既感觉到有责任，又感觉到光荣~,迈入北大之后，我既感觉到有责任，又感觉到光荣~ 来自考古文博学院的博士研究生苏文，希望可以通过几年努力，不负北大，不负自己，为国家物质文化遗产研究做出贡献！ 拍摄：吕萌 顾舒文 剪辑：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #新生报到[话题]#  @校园薯,126,19,15,5,2024-09-05 17:31:28,学生生活类
66d96a5f0000000012010096,ABzh3LCEwowz7Q0twYu678Ucp_wvq9gGHJM4hfDzJtvAQ=,video,浓厚的历史氛围吸引我选择了北大~,张楷畦希望自己在北大能多参加名师讲堂，在学习之外多参加体育活动，丰富自己的课余生活。 拍摄：杜宇婧 吴涵月 剪辑：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #新生报到[话题]#  @校园薯,116,15,3,3,2024-09-05 17:22:54,学生生活类
66d96b4e000000000c01b230,ABzh3LCEwowz7Q0twYu678UeTvk0z1f-OzTehmMnmz2oY=,video,北大2024级研究生“开学第一课”,9月4日上午，北京大学校长龚旗煌院士以“研在北大，志在家国”为题为2024级全体研究生新生讲授“开学第一课”。 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #开学第一课[话题]#  @校园薯,359,49,18,10,2024-09-05 16:26:54,学生生活类
66d915bc000000001e018415,ABzh3LCEwowz7Q0twYu678UWrqJwfiiqvKP20unQ-MBaM=,video,希望未来能以人工智能方向为研究起点，在北大探索一段不一样的旅程！,希望未来能以人工智能方向为研究起点，在北大探索一段不一样的旅程！ 北大新燕园校区迎来了2024级研究生新生，来自智能学院的孔繁奇在本科期间就与北大结缘，希望自己未来能以人工智能方向为研究起点，开启美妙充实的博士生涯，在北大探索一段不一样的旅程！ 剪辑：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #人工智能[话题]#  #新生报到[话题]#  @校园薯,86,11,4,2,2024-09-05 11:21:46,学生生活类
66d90ffc000000001e018868,ABzh3LCEwowz7Q0twYu678UfLYuUrqrG5-Z3dUEK3lWhc=,video,被浓厚的学术氛围所吸引，我来到了北大~,赵冠钦说：“希望自己未来不惧挑战，做好对社会、对国家有意义的科研工作。” 拍摄：苏雅 周鸿博 剪辑：罗榆姗 #北京大学[话题]#  #小红书高校YOUNG计划[话题]#  #燕园[话题]#  #新生报到[话题]#  @校园薯,81,11,1,3,2024-09-05 09:57:16,学生生活类
