note_id,xsec_token,type,title,content,like_count,collect_count,share_count,comment_count,publish_time,category
66dea2f50000000025033481,ABqo58mK7YFlJQJFxjS4rAmc-s0BwnFiV5EEGZBEl-B8U=,video,算力、算法、数据！ ,迎接科技创新和数据资本时代，新工科学生有哪些方面能力需要着重培养？朱民回答复旦学子提问part2来了～ 视频：戚心茹 #ai[话题]# #算法[话题]# #数据[话题]# #朱民[话题]# #复旦大学[话题]# #复旦思政大课[话题]# #我给学弟学妹划重点[话题]#  #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]# #小红书视频超完全指南[话题]# @校园薯 @小红书视频号,66,22,27,0,2024-09-09 15:25:41,科技类
66de54fc0000000027005a9a,ABqo58mK7YFlJQJFxjS4rAmcnqh5ks7n7vN568c_HFToQ=,video,朱民回答复旦学子提问🙌,青年学子应该怎样提升个人能力，为全球治理做出贡献？ 朱民回答复旦学子提问。 视频：戚心茹 	 #imf[话题]# #新青年全球胜任力[话题]# #国际货币基金组织[话题]#  #复旦大学[话题]# #复旦思政大课[话题]# #定格卓越而有趣的复旦[话题]# #小红书高校YOUNG计划[话题]# @校园薯 @小红书视频号,231,82,57,2,2024-09-09 09:53:00,学生生活类
66ddc64b0000000025030217,AB729dvcBECD5arVMifOX4UwAKHsS9C16VJCt5HFdADo8=,video,朱民老师来复旦开讲思政大课第一讲啦！,今天（9月8日）下午，在正大体育馆，复旦大学78级经济系杰出校友、荣誉校董，清华大学国家金融研究院院长、世界经济论坛董事会执行董事朱民为2024级本科新生带来新学期“强国之路”思政大课第一讲，题目是《中国经济走向新增长模式》，他也是史上首位进入国际货币基金组织高层的华人。 视频：白一波 	 #复旦思政大课[话题]##朱民[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #思政课[话题]# #定格卓越而有趣的复旦[话题]# #我给学弟学妹划重点[话题]# #小红书视频超完全指南[话题]# @校园薯 @小红书视频号,80,13,16,4,2024-09-08 23:44:11,学生生活类
66dd4a5900000000270067dc,AB729dvcBECD5arVMifOX4U9p6EgnHYzrVtPUjQe6PeqE=,normal,🗣复旦“钟扬式”好老师、好团队名单公布,日前，在“大力弘扬教育家精神，加快建设教育强国”2024年教师节庆祝大会上，2024年“钟扬式”好老师、好团队名单公布。 	 10位“钟扬式”好老师、5支“钟扬式”教学团队和5支“钟扬式”科研团队获表彰，名单里有你认识的老师和团队吗？一起来看看吧～ 	 #钟扬[话题]# #复旦钟扬式好老师[话题]# #教学[话题]# #教师[话题]# #定格卓越而有趣的复旦[话题]# #复旦大学[话题]# #你好复旦[话题]# @校园薯,67,4,10,4,2024-09-08 14:55:21,教学类
66dc4c5700000000270074ff,AB7mbB9GuRAILFTwMDZ2Hwxix6mlxMBVW8RK84f3Fdg9c=,video,是很久之后想起来依然会感动的草坪音乐会吧,今晚，#复旦吉他协会[话题]# 携手 #复旦大学尤克里里社团[话题]#  在相辉堂前草坪举办2024“周王陶林”音乐会。当手举过头顶，我们和喧嚣一起被引燃！大合唱氛围超赞！ 🎬：孙佳雯 	 #这就是大学的样子吧[话题]# #复旦大学[话题]# #草坪音乐会[话题]# #复旦大学[话题]# #你好复旦[话题]# #与音乐的日常[话题]# #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,479,53,106,50,2024-09-07 20:51:35,学生生活类
66dc002d00000000270076bd,AB7mbB9GuRAILFTwMDZ2HwxnGLEbwqkUrLxX4cnLeynu0=,video,✨听陈思和教授与他从教四十二年的故事,“学生是我最好的作品，是我从教42年最好的见证人!”听复旦大学文科资深教授、中国语言文学系教授、作家、文学批评家陈思和老师讲述他的复旦故事。 视频：白一波、任家 	 #陈思和[话题]# #复旦教授[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #定格卓越而有趣的复旦[话题]# #小红书视频超完全指南[话题]# @校园薯 @小红书视频号,84,6,14,3,2024-09-07 15:26:37,学生生活类
66dbcc5a000000002503377a,ABBzj2B-miXVSg_VMZKuqwgqtZLm791uRrBUe7j6ia1sE=,video,致敬成长路上每一位可敬的老师🥰,"[鼓掌R]再过几天，就将迎来第40个教师节。致敬成长路上每一位可敬的老师，9月6日下午，复旦大学召开“大力弘扬教育家精神，加快建设教育强国”2024年教师节庆祝大会。 	 ✨今年，有96位复旦教职工荣休，分别来自教学、科研、管理及后勤服务岗位，他们在学校兢兢业业，走过了一辈子。 	 🎨复旦大学书画篆刻研究会的书画家耗时三天三夜，将96位荣休教职工按照所在院系、姓名，分别用隶书、新魏体工整书写在6.5米的宣纸上, 再精心装裱成手卷形式，铭记96位荣休教职工对复旦的贡献。这幅荣休纪念长卷，将永久保存在档案馆里。 	 📚今年，有95位教职工，从青年到中年，迎来从事教育工作的第30个年头。 	 🌄半生缘，一世情。一眨眼，一低头，就这样，在复旦为师、为学走过了一辈子。 	 视频：戚心茹 	 #教育[话题]# ##教师节[话题]# #老师[话题]# ##你好复旦[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]# #小红书视频超完全指南[话题]# @校园薯 @小红书视频号",58,5,7,3,2024-09-07 14:00:45,教学类
66dbba660000000025032e34,ABBzj2B-miXVSg_VMZKuqwgoUlB8rJCPawpXlxL_hB7SM=,normal,袅袅秋风起，天清白露生🌬,秋高气爽，玉露生凉 清晨草叶上的露珠，仿佛初秋的眼泪 向热烈的夏日作最后的告别🍃 	 送走高温酷暑 我们一起 感受秋的厚重 拥抱收获的喜悦🍇 	 制图：段瑞怀 	 #享受微风拂面[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #白露[话题]# #二十四节气[话题]# #初秋[话题]# @校园薯,22,0,1,3,2024-09-07 10:28:54,美景照片类
66da8e4900000000250318ed,AB4U7DKBqkYI_EBVH4lOahtPxKbJCSt5Bsx-6-xgr5KYg=,normal,复旦大学赵东元院士入选全国教书育人楷模！,庆祝第40个#教师节[话题]#， 2024年度#全国教书育人楷模[话题]# 名单公布，复旦大学化学与材料学院院长、教授赵东元入选！[赞R][赞R] 	 赵东元，男，汉族，1963年6月生，中共党员，复旦大学化学与材料学院院长、教授，中国科学院院士。 	 🧪他坚持20余年面向自然科学大类本科生讲授《普通化学》，该课程获上海市教学成果奖一等奖，并入选复旦大学课程思政教育教学改革示范课程。 	 🧭他提出了有机—有机自组装路线，创制了介孔有机高分子和介孔碳材料，获国家自然科学一等奖，成功将基础研究成果应用到石油化工重油加氢裂化工艺中，为经济发展作出重要贡献。他注重科研梯队建设，积极资助年轻学者发展，指导的研究生3人获全国优秀博士论文。曾获全国劳动模范、全国创新争先奖、上海市教书育人楷模等荣誉。 	 来源：微言教育 	 #教师节[话题]# #教师[话题]#  #化学[话题]# #赵东元院士[话题]# #复旦大学[话题]# #定格卓越而有趣的复旦[话题]# #小红书高校young计划[话题]#  @校园薯,24,2,11,0,2024-09-06 13:08:25,教学类
66da664b0000000025033824,AB4U7DKBqkYI_EBVH4lOahtKltuZwtyjyq7NfqUu9NdOk=,normal,🗣周日来听薛其坤院士讲高温超导,🤔什么是量子力学版本的霍尔效应？ 	 ⁉️量子霍尔效应及其反常形式， 能给我们理解量子力学和 凝聚态物理学带来什么新视角？ 	 💥又能为未来的量子计算和 量子信息储存技术提供什么解决方案？ 别急，答案就在周末的讲坛中 	 👇👇👇 	 「浦江科学大师讲坛」第6️⃣期 我们邀请了中国科学院院士、 国家最高科学技术奖获得者、 2024年巴克利奖得主「薛其坤」 给大家带来题为 「从量子反常霍尔效应到高温超导」的演讲 	 ⏰️9月8日（周日）下午14:30 📍复旦大学相辉堂 📝学术盛宴，不见不散 	 ℹ️简介： 薛其坤，1963年13月出生于山东蒙阴，中国科学院院士，国际著名实验物理学家，国家最高科学技术奖获得者。2005年当选为中国科学院院士。2013至2020年任清华大学副校长。现任南方科技大学校长、北京量子信息科学研究院院长、粤港澳大湾区量子科学中心主任、中国物理学会副理事长、清华大学教授。 	 主要研究方向为扫描隧道显微学、分子束外延、拓扑绝缘量子态和高温超导电性等。曾获国家自然科学一等奖、国家自然科学二等奖、第三世界科学院物理奖、陈嘉庚科学奖、“万人计划”杰出人才、求是杰出科学家奖、何梁何利科学与技术成就奖、未来科学大奖-物质科学奖、（首届）全国创新争先奖章、菲列兹·伦敦纪念奖、北京市突出贡献中关村奖、复旦-中植科学奖等奖励与荣誉。 	 2024年6月，获得2023年度国家最高科学技术奖，成为国家最高科学技术奖史上最年轻的获奖者。在不久前，薛其坤院士获得了国际凝聚态物理领域最高奖——2024 年度巴克利奖，成为该奖项获得者中第一位中国籍的科学家。 	 #薛其坤[话题]# #凝聚态物理[话题]# #高温超导[话题]# #浦江科学大师讲坛[话题]# #巴克利奖[话题]# #复旦大学[话题]# #你好复旦[话题]# #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]# #学术讲座[话题]# @校园薯,44,6,12,13,2024-09-06 10:17:47,科技类
66d91a56000000001f03e888,ABzh3LCEwowz7Q0twYu678UekmAg3KPgXkuDancVe4sqs=,video,"不是本人？复旦AI大课新体验""🤖",在新学期第一堂《走近人工智能》AI大课上，计算机科学技术学院教授黄萱菁用通过声音采集、计算机图形学、动作捕捉与神经网络渲染等手段生成的数字人分身上课，让同学们直观感知AI力量。 	 新学期，复旦大学推出61门AI-BEST序列课程，即AI大课，通过整体设计、合力打造面向所有专业和学科背景的课程体系，寓意做最好的AI课程。 	 视频：马欣原 #AI[话题]# #复旦AI大课[话题]# #人工智能[话题]# #数字分身[话题]# #AICG[话题]# #定格卓越而有趣的复旦[话题]# @小红书视频号 @校园薯 #复旦大学[话题]# #小红书高校YOUNG计划[话题]#,57,6,9,1,2024-09-05 10:41:26,教学类
66d84c20000000001f01d70e,ABwiJ-DAmZsqS444CL2WL4gx3R49z_bwX0znI9KDjBMVc=,normal,学习暂停⏸ 出门放松一下吧～,学习不止，生活不息 📚书本的海洋虽然广阔 但别忘了抬头看看星空🌃 	 👉快来分享你的放松时刻 让我们一起在忙碌的学习生活中 找到平衡，享受生活的每一刻！ 	 📸：@北枳吃橘子 	 #大学[话题]# #复旦大学[话题]# #你好复旦[话题]# #学习[话题]# #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,378,48,27,25,2024-09-04 20:01:36,学生生活类
66d83a69000000001f03c2de,ABwiJ-DAmZsqS444CL2WL4g63j-QoJ1y_jX-VL7oCXS5g=,normal,校友看过来！两种方式在手，长期进校无忧,🍀随着新学期的到来，复旦大学本周起优化校园开放措施，对社会公众进入邯郸校区本部启用在线登记后刷身份证进校的方式，其他校区进校措施不变。 🙋‍♀️如果你是校友，那么除了上述进校方式外，还可通过申领校友进校权限，或使用校友卡中的“复旦生活码”功能，获得长期进校便利！ 	 方式一：申领校友进校权限 方式二：如您已申领了校友卡，可使用校友卡中的“复旦生活码”功能 	 🌟温馨提示：目前首批校友卡公测已结束，如暂未申领，敬请关注下次开放申领时间。 	 来源：复旦大学校友总会 	 #复旦大学[话题]# #校友[话题]# #你好复旦[话题]# #欢迎回家[话题]# #小红书高校YOUNG计划[话题]# #旦愿你来[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,75,62,51,11,2024-09-04 18:46:01,学生生活类
66d7c652000000001f03b1a8,ABDD302rl97Owh4ByKphaF6NhfQOuRTygCoLYAtCjpRg4=,video,复旦英文vlog｜一起来逛校园吧～,🌈 新学期，新起点，和大一新生谭语嫣一起感受复旦的校园生活吧！🌟 🏞 漫步在历史悠久的校园中，古树参天，绿草如茵，每一处都是风景，每一景都充满故事。 🍲 校园食堂的家常味道和世界各地的地道美食，每一口都是对味蕾的极致诱惑。 🏃‍♀ 加入各种社团和运动队，和志同道合的朋友们一起挥洒汗水，享受青春的无限活力。 	 视频：谭语嫣 	 #复旦大学[话题]# #你好复旦[话题]# #小红书视频超完全指南[话题]# #逛校园[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,64,9,4,2,2024-09-04 10:30:42,学生生活类
66d7a749000000001f01f5d6,ABDD302rl97Owh4ByKphaF6J2Aw--pNtEIBwYxWb2DMOI=,normal,迎着朝阳，一起加油！☀,清晨的第一缕阳光 是大自然给你的温柔拥抱 早安～ ​​​ 	 制图：段瑞怀 	 #早安复旦[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# @校园薯,74,7,0,4,2024-09-04 08:18:17,美景照片类
66d672ca000000001f03a3cc,ABD87I6zmGrzFDkFUkPw05DC5nIQnQFBLzxXOOhETEWng=,video,新学期💛开功大吉🩰,开学啦！新学期，一起加油！ 视频 ：黄翘楚、马楚涵 来源：复旦上医 	 #开学[话题]# #新学期新开始[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #定格卓越而有趣的复旦[话题]# @校园薯 @小红书视频号,69,4,1,1,2024-09-03 10:22:02,学生生活类
66d59ed4000000001f03a524,AB2KfV8sn9RwogziPOgD6HPVf_I4UWnHLADReRP7ymitk=,video,复旦军训纪实｜以青春之名日夜兼程✨,复旦大学2024年学生军训纪实，以青春之名日夜兼程。 剪辑、调色：佟铭洋 摄像：佟铭洋、邢怀天 部分片段为复旦大学2024年学生军训团各连队提交的素材 	 #复旦大学[话题]# #军训[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #小红书视频超完全指南[话题]# #热血[话题]# #青春[话题]# @校园薯 @小红书视频号,135,51,39,3,2024-09-03 08:00:59,运动健康类
66d45210000000001f01c6d0,AB-MoxL4ktLIfAuHUw5lrJwov4ITJ9OwWn2G-BOukPBDI=,video,100秒·看见复旦未来,#复旦大学[话题]# #定格卓越而有趣的复旦[话题]# #小红书视频超完全指南[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# @小红书视频号 @校园薯,155,32,10,1,2024-09-02 08:01:34,学生生活类
66d3d347000000001f01edc5,ABGI3w6mkaLMjStHktyx8ijThZa5ynXCl56VSnAh5HLuo=,normal,九月，你好！🌻 ,又是一年开学季🙌 你准备好迎接新生活了吗？ 	 💪新学期，新开始 不知道你又有什么新期待 不妨在评论区与🥚分享！ 	 #九月你好[话题]# #新学期新开始[话题]# #开学[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,83,8,2,9,2024-09-01 10:36:55,学生生活类
66d27966000000001f01c1ce,AByExHw-2pLU5ogjRpY5HTTYS9zL0vIuevKTx2kjeY1ik=,normal,关于复旦大学新学期优化校园开放措施的通告,为提升校园参访体验，方便社会公众提前知晓进校信息、合理安排出行，避免出现入校排队拥堵，自2024年9月2日起，我校将优化校园开放措施如下： 	 邯郸校区本部（邯郸路220号北侧，含北苑学生生活园区）启用在线登记后刷身份证进校。社会公众可提前1天通过“复旦信息办”微信公众号登记信息，选择上午或下午进校。 	 其他校区（枫林校区、江湾校区、张江校区、邯郸校区其他区域）保持现有进校措施不变，社会公众仍可直接刷身份证进校。 	 邯郸校区仅开放南区食堂、南苑食堂供社会公众用餐。江湾、枫林和张江校区食堂仍保持对外开放的模式不变。 	 学校将继续完善校园导览、志愿者讲解等服务，不断提升参访体验。同时，倡导文明参观，遵守校园秩序，共同维护校园文明环境。 	 复旦大学保卫处 2024年8月31日 	 #复旦大学[话题]# #小红书高校YOUNG计划[话题]# @校园薯,230,63,107,41,2024-08-31 17:01:58,学生生活类
66d2742e000000001f0181e5,AByExHw-2pLU5ogjRpY5HTTa2z_troUDoArqWb4Par1fE=,video,听校长金力在复旦开学典礼谈持续创新🎯,校长金力在2024级开学典礼上的讲话——《学会持续创新》。这个世界从来没有一蹴而就、功德圆满的创新。“从0到1”的突破，不过是长期积累后的蜕变；“从1到10”的应用，仍然离不开千百次的试错和改进。💪 	 #复旦大学开学典礼[话题]# #校长[话题]# #你好复旦[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #我为学弟学妹划重点[话题]# #定格卓越而有趣的复旦[话题]# @校园薯 @小红书视频号,172,54,22,10,2024-08-31 09:38:54,学生生活类
66d196ce000000001f03bb0d,ABWJll4-CLkczJHy1cMnHoQW46iiHPhfcucOMzySl5JrE=,video,大家开学快乐！🙋‍♀️,直击复旦大学2024级新生开学典礼，欢迎你们，新复旦人！ 视频：戚心茹、王一江、罗鹏飞、佟铭洋、俞拓辰 	 #你好复旦[话题]# #复旦大学[话题]# #你好复旦[话题]#  #开学啦[话题]# #开学典礼[话题]# #迎新[话题]# #复旦大学研究生[话题]# #复旦大学新生[话题]# #小红书视频超完全指南[话题]# #小红书高校YOUNG计划[话题]# @校园薯 @小红书视频号,160,21,31,21,2024-08-30 17:54:22,学生生活类
66d18397000000001f018064,ABWJll4-CLkczJHy1cMnHoQev3WaYIjIx_JqtvreXXKhc=,video,复旦北区食堂有钢琴快闪诶！🎹,今天（8月30日），青年钢琴家阮扬扬复旦大学北区食堂快闪🎹，为复旦新生送上动听的开学祝福！ 	 #钢琴[话题]# #复旦大学[话题]# #复旦开学[话题]# #你好复旦[话题]# #开学季[话题]# #快闪[话题]# #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]# #我为学弟学妹划重点[话题]# @校园薯 @小红书视频号,900,170,276,101,2024-08-30 16:32:24,学生生活类
66d1761e000000001f0390d1,ABWJll4-CLkczJHy1cMnHoQbtjWQDFbLEBTFDqSLxzEWY=,normal,复旦开学在此刻具象化！🙌,今天（8月30日）上午，复旦大学2024级新生开学典礼在光华楼前大草坪举行。来自92个国家和地区的1.6万余名新同学，欢聚光草，共迎盛会。 	 AI伏羲大模型背后的创新团队亮相，61门（含平行班102门次）AI课程迎接新学期，《文化校历》引导新生拥抱AI……这是一个AI浓度很高的开学典礼，展现了复旦拥抱AI4S、拥抱创新的精气神。 	 📸：陈治佑、王靖扬、丁锦彤、王一江、邢怀天、 杜昊、陈知佳、王逸帆、严艾米塞 	 #复旦开学典礼[话题]# #开学典礼[话题]# #你好复旦[话题]# #小红书高校YOUNG计划[话题]# #复旦大学[话题]# #定格卓越而有趣的复旦[话题]# #光草[话题]# #我为学弟学妹划重点[话题]# #我在复旦等你[话题]# @校园薯,158,9,34,36,2024-08-30 15:34:54,学生生活类
66d130fe000000001f01dbb8,ABWJll4-CLkczJHy1cMnHoQW1DSFJzbf-sWP_7WeZ92O4=,video,军训汇演｜来看复旦人热血青春🔥,8月29日下午，复旦大学2024年学生军训汇报大会在邯郸校区南区体育场举行。21支连队，3604名学生，雄姿英发，气势昂扬，接受军训大检阅🔥 	 一起来看！ 	 视频：戚心茹、王一江、佟铭洋、钱怡成 	 #复旦大学[话题]# #军训[话题]# #军训结束[话题]# #军训汇演[话题]# #小红书视频超完全指南[话题]# #小红书高校YOUNG计划[话题]# #复旦军训[话题]# #定格卓越而有趣的复旦[话题]# @小红书视频号 @校园薯,428,177,184,10,2024-08-30 10:39:58,运动健康类
66d04a1a000000001f039ab5,AByUxyNf4x_zFkVkYEiWZXZ_-YJRdI6vIQsN8j72dkrUo=,normal,那么，我们明天见✨ ,📸：王靖扬、戚心茹 	 #复旦大学开学典礼[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,1216,78,171,103,2024-08-29 18:14:50,学生生活类
66cfbdee000000001f01924a,ABmScHuLrdj9jNrXRoC8NwXoXQ9cMeCRYEcqvciQYXNBY=,normal,新生问答｜什么是复旦的2+X培养体系？,✨亲爱的新生同学们： 当你们卸下行囊、挥手告别家人， 新的求学旅程即将开启。 努力请从今日始！ 	 🙋‍♀️为了让大家更好地了解复旦大学的本科培养模式，为即将开启的大学学习做好准备，我们特别推出“新生问答”系列 	 🤔“2+X”培养体系是什么？ 通识核心课程有哪些？ 本科阶段要参加哪些重要考试？…… 你关心的问题都将在系列推送中予以解答。 	 祝愿大家“学在复旦”的旅程一切顺利 	 来源：教务处 	 #复旦大学通识教育[话题]# #培养方案[话题]# #学在复旦[话题]# #我为学弟学妹划重点[话题]# #新生问答[话题]# #开学季[话题]# #小红书高校YOUNG计划[话题]# #复旦大学[话题]# #你好复旦[话题]# #努力成为更好的自己[话题]# @校园薯,50,23,13,2,2024-08-29 08:16:46,学生生活类
66ce8547000000001f039f1a,ABIi7-MAAGaoHZT9hacCWqoax6YsHjR49azuxWIp8RkGQ=,video,复旦新生报到｜期待在这里学习生活🙋‍♀,把论文写在祖国的大地上，开启热情的校园生活🎉 从现在出发👣 	 视频：戚心茹 	 #复旦大学[话题]# #迎新[话题]# #我为学弟学妹划重点[话题]# #开学季[话题]# #复旦研究生[话题]# #你好复旦[话题]# #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]#  @校园薯 @小红书视频号,94,5,6,10,2024-08-28 13:00:30,学生生活类
66ce82ed000000001f01e915,ABIi7-MAAGaoHZT9hacCWqoVV9EaxhiR2wRhepqfhoR0w=,normal,🙌复旦60余门AI大课即将开课，等你来选！,新学期已然启幕， 刷新小目标，迎接新挑战， 拥抱新一代人工智能， 	 复旦大AI大课全新开启 第一批60余门课程等你来选[赞R] 	 ‼️学校基于人工智能发展特点及全校“普及圈” “核心圈”“进阶圈”的AI和AI+人才培养需求“画像”构建了一个本研一体化设计通识、核心、学科、垂域有机结合的进阶式人工智能课程体系。 	 👾2024年秋季学期，首批AI大课即将开课，包括《走近人工智能》《AI赋能的语言分析和语言习得》《大模型理论与方法》《AI基础设施实践》《AI考古》《AI在医学影像的多场景应用》等60余门课程，难度等级划分为1-8。 	 🎯请本研同学们留言选课时间 注意课程类别属性， 预祝大家选课顺利，学有收获！ 	 来源：复旦大学研究生教育、教务处 	 #AI[话题]# #选课[话题]# #复旦AI大课[话题]# #复旦大学[话题]# #生成式人工智能[话题]# #开学季[话题]# #选课指导[话题]# #我为学弟学妹划重点[话题]# #复旦研究生[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,35,11,20,3,2024-08-28 09:52:45,教学类
66cd5c77000000001f03a040,ABfVUJ9kHHYTe8mLXjoVxl9WiXnQ0f8TBJh6ndq_zTnO8=,video,破茧而出！ ,复旦大学2024年学生军训第十天，以青春之我见证破茧。 来源：党委学生工作部 	 #军训[话题]# #你好复旦[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #定格卓越而有趣的复旦[话题]##小红书视频超完全指南[话题]#  @校园薯 @小红书视频号,552,110,20,25,2024-08-27 12:56:23,运动健康类
66cc6964000000001f01528f,AB7rcrSV8lo8wuY2at6O86xozLcYUVx591N77GdtQP_ro=,video,👋欢迎你，复旦2024级研究生！,今天（8月26日），1.2万余名研究生新生报到！ 携星辰与日光“赴旦”，无数个日夜我们一“研”为定。今天，我们如期相逢！ 视频：罗鹏飞、马欣原、武新明、戚心茹 	 #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #开学季[话题]# #我在复旦等你[话题]# #复旦研究生[话题]##小红书视频超完全指南[话题]#  @校园薯,120,7,2,7,2024-08-26 19:39:16,学生生活类
66cc4515000000001f03b240,AB7rcrSV8lo8wuY2at6O86xokHCJJ-7kYBEBQ2o1Q2U5o=,video,我们这六年！复旦大学党代会专题片发布,六年来，复旦人砥砺前行，在教育强国之路留下复旦足迹。立德树人固根本，改革开放再出发，今天，复旦大学党代会专题片发布。 	 站在新的历史起点，让我们以更加饱满的热情、更加坚定的步伐，迎接复旦大学第十六次党代会的召开，共同擘画复旦发展美好蓝图。 	 #党代会[话题]# #我们这六年[话题]# #复旦大学[话题]# @校园薯,58,10,11,5,2024-08-26 17:04:21,学生生活类
66cc0e8b000000001f014adb,AB7rcrSV8lo8wuY2at6O86xifdFrWwxTuwsAp0JqaG63U=,video,复旦初印象｜“做一个卓越而有趣的复旦人”,那就过好当下的每一天，继续深耕、继续探索！[赞R] 	 视频：戚心茹 	 #招生简章[话题]# #每一帧都是热爱[话题]# #迎新[话题]#  #我在复旦等你[话题]# #定格卓越而有趣的复旦[话题]# #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #你好复旦[话题]# #开学季[话题]# @校园薯,59,3,4,2,2024-08-26 13:11:40,招生类
66cbffb7000000001f038e6d,AB065NWscLOkI-u298Q5nRQorrPrWGTQ9xKchQq6Z6adQ=,video,📢2024级复旦硕士研究生新生来了！,📢2024级硕士研究生新生来了！ 在复旦实现work life balance，在交叉学科领域持续探索，做出更多创新性研究👏 	 视频：戚心茹 	 #好好生活皆如所愿[话题]# #招生简章[话题]# #复旦研究生[话题]# #开学季[话题]# #我在复旦等你[话题]# #你好复旦[话题]# #小红书高校YOUNG计划[话题]# #复旦大学[话题]# @校园薯,112,9,9,4,2024-08-26 12:08:23,学生生活类
66cb2d12000000001f01f686,AB065NWscLOkI-u298Q5nRQlDzNjv6ayG3hH4RiK8uFXU=,video,复旦本旦开学了！ ,欢迎你们开启一段新的人生旅程！ 视频：李玲 	 #复旦告诉你上海到底有谁在[话题]# #小红书高校YOUNG计划[话题]# #复旦大学[话题]# #你好复旦[话题]# #开学季[话题]# #黄亦玫严选欢迎报考复旦大学[话题]# @校园薯,1756,130,54,44,2024-08-25 23:00:16,学生生活类
66cb241b000000001f01c7e0,AB065NWscLOkI-u298Q5nRQnqFq_2ANwzGLzJGVbDeKeg=,video,欢迎你，来自世界各地的复旦人！🙌,📢今天是开学第一天，复旦迎来2024级本科新生报到，4300余名新生从世界各地而来，一起直击迎新现场！ 视频：戚心茹、杨勇、王一江 	 @小红书视频号 @校园薯 #复旦大学[话题]# #小红书高校YOUNG计划[话题]# #开学季[话题]# #你好复旦[话题]# #新生开学[话题]#,489,77,50,23,2024-08-25 20:31:23,学生生活类
66caeaa0000000001f01ea89,AByNWZqZHcTTquy_SZG6XmjGqNEkiXONVsW9Arm94WGWY=,video,刷到了等于报到了！一键入学复旦💁‍♀️,快来跟随2024级历史系新生@吴真皮  沉浸式体验复旦大学迎新日～ 	 #迎新[话题]# #复旦大学[话题]# #我为学弟学妹划重点[话题]# #我在复旦等你[话题]# #你好复旦[话题]# #vlog[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,233,21,16,6,2024-08-25 16:26:09,学生生活类
66cacc8c000000001f0154a7,AByNWZqZHcTTquy_SZG6XmjPg_-OqbxdO1G7VQ32h66lE=,video,复旦新生报到｜“她的中文也太好了吧！”,今天，复旦大学2024级本科新生报到。大家还记得三年前那位巴基斯坦女孩儿宁月吗？今年她的妹妹宁雪也成为复旦大学大一新生。 	 视频：话匣子 	 #复旦迎新[话题]# #新生报到[话题]# #迎新[话题]# #复旦大学[话题]# #定格卓越而有趣的复旦[话题]# #我在复旦等你[话题]# @校园薯,251,13,63,15,2024-08-25 14:17:48,学生生活类
66ca1f89000000001f038d95,AByNWZqZHcTTquy_SZG6XmjIclJTQREGx-o4nHs0OTD3A=,normal,‼️家人们，来复旦报到可留意接驳车哦～,[打卡R]迎新日当天， 我们会在以下 交通枢纽和接驳点设置接站志愿者 更有接驳车直达校门～ 	 🚄上海火车站、上海南站、上海虹桥火车站、 🛬上海虹桥国际机场、上海浦东国际机场、 🚇国权路地铁站、江湾体育场地铁站、复旦大学地铁站 	 [营地车R]迎新日学生会还联合权益车队 派出小推车、三轮车大军 为你解决报到的「最后一公里」 	 [赞R]新生报到是大学生活的开端 一切梦想从这里启程 	 相信各位旦崽 都对即将到来的大学生活充满期待 那让我们复旦园见面吧～ 	 来源：复旦大学学生会 #接站[话题]# #复旦迎新[话题]# #新生报到[话题]# #接驳车[话题]# #浦东机场[话题]# #虹桥机场[话题]# #复旦大学[话题]# #你好复旦[话题]# #我为学弟学妹划重点[话题]# #定格卓越而有趣的复旦[话题]# @校园薯,55,19,18,22,2024-08-25 07:00:46,学生生活类
