note_id,xsec_token,type,title,content,like_count,collect_count,share_count,comment_count,publish_time
67bbcebd0000000003028ffa,ABHe8RpLnGOpFaiusb0aanhEtSL6_Y3abnXDVSvTU_jG0=,normal,什么？交大开学一周了！,当晨光漫过思源湖的涟漪 新学期的长卷悄然铺开 	 不知不觉 交大新学期已过去一周 以青春之名启航未来 	 让我们跟随镜头 一起感受交大人的开学第一周 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#开学我的精神状态[话题]#﻿ ﻿#开学[话题]#﻿ ﻿#新学期[话题]#﻿ ﻿@校园薯﻿,133,11,5,10,2025-02-25 09:43:00
67bbc837000000002902be39,ABHe8RpLnGOpFaiusb0aanhH-yQW9eS-sACOitYvM081w=,normal,考研今天出分，交大收你们来啦！🤩,愿所有努力都不被辜负 每一份坚持都迎来绽放 	 无论结果如何 走过的路都已开满成长的芬芳 未来继续带着勇气和期待向前吧！ 	 星辰大海，终会抵达！💪🌟 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#加油吧考研人[话题]#﻿ ﻿#2025考研[话题]#﻿ ﻿#考研倒计时[话题]#﻿ ﻿@校园薯﻿,343,32,35,97,2025-02-24 09:15:36
67b9b18a000000002903ae22,ABQsDq9c4dh3zk-ED9Ta1kCAOtW6Fvmhs6GFaLD5okRWA=,video,黄老之女回到父亲母校，再走父亲成长之路,上海交大追思纪念黄旭华学长座谈会 | 黄旭华学长之女黄峻回到父亲母校，再走父亲求学成长的地方。她说“感谢父亲的母校——上海交通大学培养了我的父亲；也感谢中国船舶集团第七一九研究所成就了我的父亲。作为子女，我们也会牢记父亲的嘱托，将科学家精神好好地传承下去。谢谢大家！” 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿@校园薯﻿ ﻿@发发薯﻿,3114,372,65,57,2025-02-23 10:14:01
67b9b32e000000002900c316,ABQsDq9c4dh3zk-ED9Ta1kCMQUIJc075kLNqTLIUXSMK4=,video,“黄旭华学长，您的精神永远激励我们前行”,为深入做好传承科学家精神、 追思纪念黄旭华学长的相关工作 引导广大师生深入学习黄旭华学长的 先进事迹和崇高精神 激发爱国热情，坚定理想信念 2月22日下午 上海交通大学举行追思纪念黄旭华学长座谈会 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿@校园薯﻿ ﻿@发发薯﻿,328,24,5,9,2025-02-22 19:21:18
67b9961c00000000290360fa,ABQsDq9c4dh3zk-ED9Ta1kCNfPIRJL3okf_KrFbMejL2U=,video,“化悲痛为热忱，化哀情为奋发！”,上海交通大学追思纪念黄旭华学长座谈会 | 船舶与海洋工程专业强基计划旭华试点班学生苏泽凯：“化悲痛为热忱，化哀情为奋发” ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿@校园薯﻿ ﻿@发发薯﻿,208,10,2,2,2025-02-22 19:17:02
67b995de0000000029036013,ABQsDq9c4dh3zk-ED9Ta1kCN5lzHL7Y6xUzs2htB2SyXY=,video,“此生无悔，向海而行！”,上海交通大学追思纪念黄旭华学长座谈会 | | 交大-海军生长军官联合班旭华班学员关天柱追思纪念黄旭华学长：“此生无悔，向海而行” ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿@校园薯﻿,186,12,1,4,2025-02-22 18:15:55
67b996e5000000000e0077ae,ABQsDq9c4dh3zk-ED9Ta1kCK3NnPvWhNggMmiXzuZcDFw=,video,“交大人，将传承黄旭华学长的赤诚与力量”,上海交通大学追思纪念黄旭华学长座谈会 | 国务学院硕士研究生、“红印”校史宣讲团团长段宇杰：将继续传承黄旭华学长的赤诚与力量， 把“此生属于祖国，此生属于核潜艇”的誓言，传递给每一位交大人 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿@校园薯﻿,140,11,2,3,2025-02-22 17:20:37
67b99528000000002503eb8e,ABQsDq9c4dh3zk-ED9Ta1kCMz8sK5Cys82XZZVZqjBv0Y=,video,“黄学长是当之无愧的交大之光、国之脊梁”,上海交通大学追思纪念黄旭华学长座谈会 | 校长、中国科学院院士丁奎岭介绍黄旭华学长生平：“黄旭华学长是当之无愧的交大之光、国之脊梁”﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿#国之脊梁[话题]#﻿ ﻿#国士无双[话题]#﻿ ﻿@校园薯﻿,137,10,10,1,2025-02-22 17:13:12
67b83bf90000000029008542,AB6ei0JPn-v14qpXeebP3mdtyWarRVhc1fJ7I872osVX4=,normal,下院焕新归来！交大“神仙教学楼”+1,历经半年的精心打磨 开学第一天 修缮后的下院教学楼 焕新亮相，正式启用 交大智慧学习空间再扩容 	 作为闵行校区的第一栋教学楼 改造后的下院有何变化？ 让我们推开时光之门 探寻这座“神仙教学楼” ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#教学楼[话题]#﻿ ﻿#交大闵行校区[话题]#﻿ ﻿#学习日常[话题]#﻿ ﻿@校园薯﻿ ﻿@发发薯﻿,119,8,12,11,2025-02-21 16:40:25
67b6c7f3000000002901a8b3,ABL28XVxOXQfZGxcQj-bFZdqK813RqosFwe-zTy6YPC2s=,video,交大开学第一会，他们登上领奖台！,2月19日 上海交通大学2025年春夏学期干部大会 在闵行校区陈瑞球楼报告厅举行 	 会议隆重表彰了 上海交通大学2024年“管理服务奖”获奖人员 作为校级最高荣誉之一 “管理服务奖”旨在表彰 管理、服务、支撑、教辅等一线工作中的先进典型 激励大家不断增强责任感、使命感、荣誉感 以一流的管理服务工作支持学校建设发展 大会展示了获奖人员的先进事迹 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#开学[话题]#﻿ ﻿#管理服务[话题]#﻿ ﻿@校园薯﻿,60,2,1,0,2025-02-20 14:13:07
67b69bec0000000029010505,ABL28XVxOXQfZGxcQj-bFZdhXPm3MfH9ws_NJagswuiww=,normal,交大2025研考，即将开始查分！,2025年硕士研究生入学考试初试成绩 将于2月24日（星期一）9:00起公布 	 2025，我在上海交大等你！ #上海交通大学[话题]# #考研出分[话题]# #复试调剂[话题]# #考研加油[话题]# #考研初试[话题]# #准研究生必上岸[话题]# #考研复试[话题]# #查分[话题]# #考研经验分享[话题]# @发发薯 @校园薯,386,75,69,243,2025-02-20 11:05:16
67b3f8280000000029018fa9,ABT_yFfA-kFwQwbMloQwKjwVCclg5AGg-T9Q01nfL2Z-M=,video,高萌预警！毛茸茸的交大，太萌了！,﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#毛茸茸[话题]#﻿ ﻿#AI[话题]#﻿ ﻿#AI换装[话题]#﻿,2735,483,400,208,2025-02-19 11:02:02
67b42a27000000000d017d5e,ABHoccs0ajcJRnYhpOWazXamBfazwMfrXQlbfvc7y8r7Q=,normal,交大二十四节气 | 雨水,雨水节气 交大校园焕然一新 阳光透过云层洒下 树叶上的水珠闪烁着晶莹的光芒 空气中弥漫着泥土的芬芳 	 让我们一起漫步在交大的校园里 感受这春天的气息 （图片：交大校园映画） ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#雨水[话题]#﻿ ﻿#二十四节气[话题]#﻿ ﻿@校园薯﻿,30,2,0,1,2025-02-18 14:35:19
67b3f2f400000000280356ca,ABT_yFfA-kFwQwbMloQwKjwVRIposdT9WGMnl2T8ct69Q=,video,“哪吒，牛啊！” ,像哪吒一样上天入海丨一起了解交大“哪吒”团队的故事 ﻿@校园薯﻿ ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#哪吒[话题]#﻿ ﻿#科研[话题]#﻿,151,13,18,5,2025-02-18 10:39:48
67b14466000000002901394f,ABzqsT2XQnmTsPiFSvLYw5yMnSZlobOA18yYpADAU6I6Q=,normal,新学期，交大申请和你“贴贴”,交大送你系列创意窗花 邀请你一起来贴！ 	 贴交大窗花 许美好祝福 祝愿新的一年 元宵美满 万事胜意 幸福常伴 岁岁平安 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#窗花[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,65,2,2,1,2025-02-18 09:01:06
67b29391000000002901a679,AB8OQyUN_B7zSpk1U-dHurChIFej-WJNO-gNoQw7_KeVQ=,normal,交大人自己的满血DeepSeek来了！,新学期，新气象 开学第一天 交大推出国内高校首个 全国产化、“R1+V3”全系列本地部署的 满血版DeepSeek 671B 	 上海交通大学网络信息中心 联合华为公司技术攻关 基于鲲鹏昇腾科教创新卓越中心的昇腾平台部署 提供交大人专享的千亿级大模型服务 开箱即用、数据不离校 提智教学科研管理 #上海交通大学[话题]# #科研[话题]# #大模型[话题]# #deepseek[话题]# #deepseek模型[话题]# @发发薯 @校园薯,1503,471,768,244,2025-02-17 09:40:33
67b143f4000000002902c9ca,ABzqsT2XQnmTsPiFSvLYw5yB_rXSjDoK9n1R295yKGquQ=,normal,交大寒假，最后一天！,窗外的烟火声渐歇 寒假随着新年的到来渐远 本周末 交大将迎来春季学期开学 天南地北的交大学子起航返校 把星光装进行囊 向早春出发 	 学生寒假从2025年1月20日（周一）开始至2月16日（周日）结束，学生可于2月16日（周日）报到注册，2月17日（周一）上课。 教职工寒假从2025年1月20日（周一）开始至2月15日（周六）结束，2月16日（周日）正式上班。,89,6,9,5,2025-02-16 09:48:36
67acb151000000002802956e,AB3AA4mN4Y2j0xtifzPYT1-oTfGy6D0MWkFaY-SDUBaWM=,video,元宵节的交大校园，变样了！,元宵佳节人团圆，灯火辉煌共庆年 | 一起来看灯火绽放的交大校园 （制作：源泉工作室 豆可欣） 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#元宵人团圆[话题]#﻿ ﻿#元宵[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿ #元宵ai[话题]# #ai元宵节[话题]#,250,13,5,10,2025-02-12 22:33:53
67abf8a4000000002803674a,ABVkzjKOPSPvYhxyGam-A4TyxSiixyU3gk66DA8yBx2Io=,normal,交大祝您：元宵节快乐！,月圆人团圆 愿你团团圆圆，合家幸福 交大祝您，元宵节快乐！ 	 （海报设计：南洋通讯社 韦苡萌） ﻿@发发薯﻿ ﻿@校园薯﻿ ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#好团圆[话题]#﻿ ﻿#元宵节[话题]#﻿,70,2,1,7,2025-02-12 09:25:56
67aa1857000000001703a556,AB6y27WHgZHM22hxJRT3pQdFlp6eY16nEdHu0kiRWzaYY=,video,“黄老走好，吾辈奋进！”,“黄老走好，吾辈奋进！” 致远湖畔 上海交大学生船模队 举行无人船展示活动 以实际成果展现交大师生励志学习黄老精神 以学报国的决心以及攻坚克难的创新精神 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿,14000,822,32,307,2025-02-10 23:16:39
67aa011200000000290110aa,AB6y27WHgZHM22hxJRT3pQdBu00CJqvEIUGVpulj6murc=,video,“送别黄旭华学长，我们将化悲痛为力量”,【“我们将化悲痛为力量”——社会各界送别黄旭华院士】上海交通大学党委书记杨振斌：黄旭华院士就是同学们身边最好的典型，会宣传好黄老的事迹，弘扬黄老的精神，让黄老这样优秀的学者、优秀的校友在学校能够人人皆知。希望大家都以他们为榜样，为国家、为社会作出贡献。 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿,2257,111,4,70,2025-02-10 21:37:22
67a84045000000001800eb7f,ABDSh37sWZD-k0ZNBhL_-jpVIrHf5UwziPON0PneGqFAc=,video,黄旭华学长这段发言，值得反复学习,黄旭华学长在交大建校120周年纪念大会发言 	 回顾，缅怀，致敬🫡 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿,1173,244,93,46,2025-02-09 13:42:29
67a744500000000018007e35,ABP3c9jqD75nI-pXOq-e00TpbTi9q4_OnQuHwuZKMVROU=,video,“我们永远怀念您，敬爱的黄旭华学长！”,在交大就读期间 黄旭华参加了进步学生社团“山茶社” 2月8日上午 位于交大徐汇校区的山茶社纪念碑前 交大师生手持鲜花 表达对黄旭华学长的追思与缅怀 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿#黄旭华逝世[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,4082,140,12,109,2025-02-08 19:47:28
67a6f023000000001800f11f,ABpHXXtrdMlK36M0OmOPYSfDbNLJ6R7qckBXdqvbMDdCU=,video,“我们永远怀念您，敬爱的黄旭华学长！”,上海交大师生深切缅怀黄旭华院士﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿,1739,55,4,65,2025-02-08 13:48:19
67a6bf39000000001701fd0a,ABpHXXtrdMlK36M0OmOPYSfFeyEMHTh8rokpqs0OGlEx4=,video,交大追思黄旭华院士：专题展下排起献花长队,﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿@校园薯﻿ ﻿@发发薯﻿,2305,103,30,130,2025-02-08 10:19:37
67a5fc050000000028035d71,ABkHaNCXdCJRLeqc8zWnkefWsog40hSbH3tcDSlWMmz_Q=,video,新闻联播｜黄旭华院士逝世,﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿ ﻿#国之脊梁黄旭华[话题]#﻿ ﻿@校园薯﻿,1415,84,18,105,2025-02-07 20:26:45
67a5a49000000000290293ed,ABkHaNCXdCJRLeqc8zWnkefZIP63u2RmLiezBuThL4FUM=,normal,沉痛哀悼，深切缅怀交大校友黄旭华学长🕯️,沉痛悼念，深切缅怀 黄旭华学长一路走好！ 交大学子将牢记您的嘱托 “此生属于祖国，无怨无悔” 	 #上海交通大学[话题]# #上海交通大学[话题]# #你好交大[话题]# #创新与发展[话题]# #黄旭华[话题]# #黄旭华去世[话题]#,639,36,8,82,2025-02-07 14:13:36
67a58a9b000000001801861d,ABkHaNCXdCJRLeqc8zWnkefbn8i01o7sk3jxc02wtxr7s=,video,沉痛哀悼，交大校友黄旭华学长逝世🕯️,交大建校120周年纪念大会｜黄旭华学长发言：此生属于祖国，无怨无悔。 ﻿@校园薯﻿ ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#黄旭华[话题]#﻿,3581,168,25,281,2025-02-07 12:22:51
67a359690000000018010a34,AB2MZDJeplV4ZEjxPloIHF6iT1orAe30f8YQh_SWqHtHM=,normal,交大学子年味大赏：上海豫园,花灯道，九曲桥 人流如潮，锣鼓喧嚣 豫园古街年味正浓 	 （摄影：南洋通讯社 才新浩 张一帆） 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#花灯[话题]#﻿ ﻿#手工花灯[话题]#﻿ ﻿#豫园[话题]#﻿ ﻿#打卡豫园[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,40,2,2,2,2025-02-05 20:28:25
67a1a07e000000001800615f,AB3ltFxzDERbbSm1X1ZT94GH-jegvEQDmZ2_-05pdn6LE=,video,用AI，唤醒交大的春天！,﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#AI视频[话题]#﻿ ﻿#AI[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,282,37,21,13,2025-02-04 13:07:10
679d97a3000000001703bbd1,ABlkyFXkKk3i4vyFQJHq9mRJc3KgTBI5NEZ-SV0aJBQUg=,normal,“想要一个全是年味的评论区！”,蛇年岁首 我们与世界一道欢庆 作为人类非遗的春节 这是申遗成功后首个春节 你是如何度过的？ 	 快来评论区晒出你的新年相册！ 你可以—— 安利家乡特色菜肴 分享春节传统民俗 记录团圆年夜饭桌 留存温馨美好时刻 	 一起传递美好，喜迎新年 蛇年交大运！ 	 （摄影：南洋通讯社 | 梁健翔 张心悦 冉子艺 等） ﻿#评论区留言吧[话题]#﻿ ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#评论区[话题]#﻿ ﻿#神评论[话题]#﻿ ﻿#斗图[话题]#﻿ ﻿#春节[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,47,1,2,7,2025-02-02 09:40:02
679c46c90000000018018e28,ABH64MSvcTqJvY0u8krvWFRY7uzYxfv52nMj3u9_PhrX4=,normal,20年前的“春节年夜饭”，交大这样过......,乙巳蛇年春节已经到来 20年前的“春节年夜饭” 交大师生是怎样过的呢？‍‍‍ 	 让我们通过一组珍贵老照片 拾起散落的片段 翻开光阴的相册 一起回忆那段“流金岁月” （素材：档案文博管理中心） ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#年夜饭[话题]#﻿ ﻿#年夜饭吃什么[话题]#﻿ ﻿#老照片[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,37,1,2,6,2025-02-01 09:43:01
679af600000000002602ffd2,ABWsd1sGbsHmoxMhhCfvrqs1jk7wAljUlADe8YUrulQ9c=,normal,可可爱爱！新年交大，画蛇添福！,新年交大运，画蛇添福气 灵蛇跃纸展新姿 彩墨飞扬绘锦时 交大师生携手献上 匠心独运的新春贺图 上海交通大学祝您 蛇年新春快乐 蛇年吉祥,80,7,0,10,2025-01-31 11:43:51
679adefb000000002901e137,ABWsd1sGbsHmoxMhhCfvrqsyWR-5XgvVTkiWTCcfJN2Lk=,normal,交大🧧，继续送！ ,祥蛇贺岁，福满人间 新岁新景，喜乐安宁 交大正式发布六款 专属微信红包 	 关注@上海交通大学 在评论区留言祝福 我们将随机挑选10名粉丝 送出交大专属🧧封面 	 在此辞旧迎新之际 快来传递交大人的专属祝福吧#小红书庙会[话题]# #一年一度春节庙会[话题]# #上海交通大学[话题]# #薯你健康[话题]# #薯你有福[话题]# [赞R]#上海交通大学[话题]#,90,2,2,44,2025-01-30 10:07:55
6799a85a000000001703bb47,ABexRnfdasgCGG77q6L-utLXSB3_-bwwr9c1osL_qq3L4=,normal,新年好，交大运！蛇年交大，红红火火！,听，新年的脚步近了！ 看，交大的地标换新装了！ 当AI技术遇上剪纸艺术 交大校园地标都染上了年味儿 春节的喜庆在交大洋溢 让我们跟随视频里的镜头 一起探访—— 交大地标的新春剪纸秀！ 	 视频里一共出现了11个交大地标建筑 你都找到了吗？ 一起来看 变身新春剪纸的的交大地标吧！ 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#春节[话题]#﻿ ﻿#年初一[话题]#﻿ ﻿#大年初一[话题]#﻿ ﻿@发发薯﻿ ﻿@日常薯﻿,161,12,5,2,2025-01-29 12:02:34
6795bfe6000000001703911d,ABufLBy-DXKT2UdW9chbBgY3nlvtGWyVb3aFBbP7KVi5s=,video,美哭了！我们把交大地标做成了剪纸……,（制作：源泉工作室 豆可欣） ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#ai[话题]#﻿ ﻿#剪纸[话题]#﻿ ﻿#剪纸艺术[话题]#﻿ ﻿#非遗剪纸[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿ ﻿#ai剪纸[话题]#﻿,2107,329,48,155,2025-01-27 11:01:33
6795bf4d000000001800ec69,ABufLBy-DXKT2UdW9chbBgYzN5Ak6q7OtNmG_5I4H2kI8=,normal,在交大吃团圆年夜饭，是什么体验？,启一元复始，待四序更新 1月25日晚 留校的交大师生齐聚一堂 辞旧岁，赴新年 共度蛇年团圆晚宴 在“年夜饭”中感受交大年味 	 美食环节 学校后勤精心设计了 充满寓意的特色菜单 	 有喻指辞旧迎新的 “龙腾蛇舞-九转带鱼” “祥蛇献瑞-豉汁蒸盘龙” 有象征美好祝愿的 “风调雨顺-鸡枞菌小炒皇” “好事发生-话梅花生仁” 有意味学业有成的 “耕耘不辍-金蒜牛仔粒” “平步青云-翡翠鹅肝” 有来自支教对口服务地云南的 “年丰时稔-水果拼盘” 还有“蛇”年特别大菜 “青蛇迎春-黄瓜切盘” ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#年夜饭[话题]#﻿ ﻿#年夜饭吃什么[话题]#﻿ ﻿#年夜饭菜谱[话题]#﻿ ﻿#年夜饭紫气东来[话题]#﻿,119,1,20,8,2025-01-26 12:51:25
67935c3d0000000018006b42,AB3N4_ZYFgyyGnerjDN9A1B_UGiOgp5ipYPgvrLsj-rG4=,normal,俯瞰交大，你能认出哪些建筑？,又是一年校园红叶季 秋冬季深红色的水杉 正好与上中下院教学楼颜色呼应 非常好看 	 📍机位 P1 下院与包图 P2 理科群楼俯瞰 P3 第一餐饮大楼 P4 包图附近的天使林 P5 思源门🩴 P6 思源湖湖心岛 P7-8 东区俯瞰 P9 上中下院及思源湖 	 📷 ：﻿@LF在雪山下﻿ 设备：DJI Mavic 2 Pro 	 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#航拍[话题]#﻿ ﻿#航拍上海[话题]#﻿ ﻿#风光摄影[话题]#﻿ ﻿#安利我的高质量学校[话题]#﻿ ﻿#带着无人机去旅行[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,184,27,18,9,2025-01-25 10:24:02
679059e8000000001800e555,ABCBVI4A0Ozmcz_JiL6QajUI7HDQZz0Aykdv63cln2Tm0=,video,设计大楼的故事：一份礼物，一个“家”,建筑即是一个礼物。 设计大楼是开放、共享、包容的“家”，是设计学院献给全校师生的礼物。 —— 设计大楼建筑师 阮昕 	 设计灵感源自「礼物」的概念，由双信封巧妙构成，整体设计犹如一份精心准备的礼物，既是献给“大家”的的珍贵纪念，也是对设计大楼的致敬。一信封半镂空，内置硫酸图纸对折页，将半透明设计大楼轴侧图与彩色半剖面图纸层叠，以硫酸纸的叠加艺术视觉表现，让建筑内外景致若隐若现，增添质感与层次感。另一信封藏有一枚冰箱贴伴手礼。图案取自设计大楼半剖面，并以鲜明色彩巧妙点缀细节，将设计大楼的独特魅力和文化内涵以小巧精致的形式展现。在指尖流转间，冰箱贴让建筑设计理念嵌入日常生活，提供一段设计大楼的深刻记忆。 	 折页设计 | 萧冰工作室  谢婧瑶 建筑图 | ©阮昕工作室 视频 | 高昭地 	 ﻿@交大设计学院﻿ ﻿#交大设计[话题]#﻿ ﻿#建筑可阅读[话题]#﻿ ﻿#文创[话题]#﻿ ﻿#折页设计[话题]#﻿ ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿@日常薯﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,32,2,3,0,2025-01-24 11:37:01
6791fc3300000000290322f8,AB08alvamxNVtjhsL8sE1nOGWKmtLrvwnP70x2LjzElE0=,normal,寒假了，一起云吸鹿～🦌,呦呦鹿鸣，食野之苹 虽然寒假了 但不要忘记想念小🦌哦 	 📷：@parachutes🥕 	 #上海交通大学[话题]# #你好交大[话题]# #鹿[话题]# #治愈系动物[话题]# #小鹿[话题]# #动物园[话题]# @日常薯 @发发薯 @校园薯,74,2,19,8,2025-01-23 16:22:11
6790a5b40000000029024dc2,ABCBVI4A0Ozmcz_JiL6QajUE5If5q9XJG3DjCVyoqHXvM=,normal,交大，真的太贴心了！🥰,交大，我说你别太贴心了 后勤劳动教育·厨艺学堂 寒假“不打烊” “寒假年味厨房”上线 	 大厨教你简单易学、寓意吉祥的菜 今天你和交大学做菜了吗[色色R] 评论区晒出你做的菜 #备战年夜饭菜谱[话题]# #传统手艺过春节[话题]# #家家有道传家菜[话题]# #年夜饭来点新花样[话题]# #上海交通大学[话题]# #你好交大[话题]# #生活大学在读[话题]# #有被感动到[话题]# @校园薯 @发发薯,78,10,14,11,2025-01-22 16:00:52
6790581d000000001902ece0,ABCBVI4A0Ozmcz_JiL6QajUDo0-DP7rvdDvl7Uw-l-Sdg=,video,《海菜花开》又绽放，话剧快闪齐亮相！,此次《海菜花开》在云南大理的成功演出 不仅是对交大师生美育成果的一次展示 更是对洱海生态保护成果的一次致敬 	 上海交通大学从2003年开始参加到洱海保护工作当中 1000余名交大师生先后驻守当地 攻关洱海水污染治理 	 巡演期间 演职师生举行“海菜花开”主题快闪和微党课活动 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#海菜花开[话题]#﻿ ﻿#大理洱海[话题]#﻿ ﻿#苍山洱海[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿,70,2,2,1,2025-01-22 13:29:01
6790570d0000000018013f6a,ABCBVI4A0Ozmcz_JiL6QajUKzzWIM3e5Jm5tsrCpJc3EM=,video,上海 ⇄ 洱海｜《海菜花开》又绽放！,俯瞰苍山碧如洗，洱海水上繁花盛 “绿水青山就是金山银山” “既要绿水青山，也要金山银山” 背靠苍山，面朝洱海 交大师生们铿锵有力的话语激荡人心 风从海上来，山海若比邻 2025年1月20日-21日 上海交通大学原创话剧《海菜花开》 校外巡演首站来到云南大理 通过话剧艺术形式进一步 弘扬新时代科学家和教育家精神 致敬为生态保护事业做出贡献的人们 ﻿#上海交通大学[话题]#﻿ ﻿#你好交大[话题]#﻿ ﻿#苍山洱海[话题]#﻿ ﻿#背靠苍山面朝洱海[话题]#﻿ ﻿#苍山洱海尽收眼里[话题]#﻿ ﻿#云南[话题]#﻿ ﻿#大理[话题]#﻿ ﻿#海菜花开[话题]#﻿ ﻿@发发薯﻿ ﻿@校园薯﻿﻿,41,4,4,3,2025-01-22 10:25:17
678f6c13000000001902e516,ABxAUAgSaYphIfr6EkUt_-7lZKW7S8hHPEYfCjmruUScU=,video,交大设计大楼的故事：一折艺术，一筑家屋,折页巧妙融合折纸艺术，以简单而纯粹的方式，将上海交大设计大楼的精美图纸与背后的故事浓缩于一纸之中。在不断的折叠与展开之间，将创意与情感凝固，半展如花，呈现出别样的美学韵味，感受「交大设计」的温暖和美好。 折页正面「交大设计」四字以分格布局的形式呈现，展开内部是设计大楼的精美建筑图纸；折页背面则详述设计大楼背后所蕴含的丰富故事与文化价值。 折页兼具书签及纸盒的功能，既美观又实用。 	 折页设计 | 萧冰工作室  谢婧瑶 建筑图 | ©阮昕工作室 视频 | 高昭地 	 ﻿@交大设计学院﻿ ﻿#交大设计[话题]#﻿ ﻿#建筑可阅读[话题]#﻿ ﻿#文创[话题]#﻿ ﻿#折页设计[话题]#﻿,59,15,8,2,2025-01-21 17:42:44
678d0d95000000001803c16b,ABuZMIGlW4AseoAyd-a5SReDx97rilwFgr0b9vYxw1VEg=,normal,Welcome to Shanghai Jiao Tong University,Welcome to Shanghai Jiao Tong University! 	 Follow me to enjoy wonderful life in SJTU 	 #上海交通大学[话题]# #hello[话题]# #tiktok_refugee[话题]# #SJTU[话题]#@发发薯 #English[话题]# @日常薯,291,11,39,56,2025-01-19 22:35:01
